Date,HR,PGE,SCE,SDGE,VEA,CAISO
1/18/2022,13,9735.05,11005.78,1904.20,52.96,22697.98
1/18/2022,14,9729.13,11073.58,1866.59,50.56,22719.85
1/18/2022,15,9978.10,10723.23,1955.78,50.86,22707.97
1/18/2022,16,10380.04,10855.27,2083.90,52.66,23371.87
1/18/2022,17,11359.11,11147.62,2353.72,58.73,24919.18
1/18/2022,18,12445.84,12042.44,2630.46,67.97,27186.71
1/18/2022,19,12728.16,12057.88,2640.57,70.00,27496.61
1/18/2022,20,12449.10,11812.79,2550.97,70.93,26883.80
1/18/2022,21,12051.30,11519.88,2438.23,71.46,26080.86
1/18/2022,22,11582.35,11231.42,2350.06,71.23,25235.05
1/18/2022,23,10809.08,10675.88,2106.89,69.55,23661.39
1/18/2022,24,10116.01,9983.20,1942.78,68.88,22110.87
1/19/2022,1,9704.98,9554.64,1886.41,70.44,21216.48
1/19/2022,2,9538.27,9230.41,1822.42,72.78,20663.89
1/19/2022,3,9398.68,9102.96,1791.63,76.41,20369.68
1/19/2022,4,9423.68,9023.35,1787.96,80.48,20315.46
1/19/2022,5,9653.89,9268.34,1791.58,87.36,20801.17
1/19/2022,6,10334.39,9802.61,1903.70,97.76,22138.48
1/19/2022,7,11420.31,10699.30,2110.91,108.45,24338.97
1/19/2022,8,12253.22,11188.39,2265.52,108.16,25815.29
1/19/2022,9,12074.30,11395.82,2285.27,93.40,25848.79
1/19/2022,10,11457.33,11454.64,2254.45,79.34,25245.77
1/19/2022,11,10642.55,11465.14,2193.33,67.74,24368.75
1/19/2022,12,9908.09,11239.43,2039.90,59.94,23247.35
1/19/2022,13,9470.64,11036.85,1760.34,54.41,22322.22
1/19/2022,14,9409.77,10915.49,1737.40,51.21,22113.87
1/19/2022,15,9716.91,11011.59,1797.91,51.64,22578.05
1/19/2022,16,10336.23,10838.87,2032.35,53.82,23261.27
1/19/2022,17,11256.93,11218.39,2276.62,60.03,24811.97
1/19/2022,18,12331.91,12157.12,2578.44,69.71,27137.18
1/19/2022,19,12674.17,12285.60,2609.61,72.32,27641.70
1/19/2022,20,12424.91,12081.45,2533.64,73.16,27113.16
1/19/2022,21,12050.34,11802.90,2433.17,73.02,26359.44
1/19/2022,22,11551.89,11379.88,2314.69,71.73,25318.19
1/19/2022,23,10789.16,10712.48,2127.57,69.10,23698.31
1/19/2022,24,10126.95,10133.74,1984.85,67.90,22313.44
1/20/2022,1,9701.12,9645.59,1921.17,69.39,21337.26
1/20/2022,2,9432.98,9354.85,1839.69,70.33,20697.85
1/20/2022,3,9382.74,9330.19,1859.14,73.75,20645.82
1/20/2022,4,9451.21,9299.99,1853.69,76.36,20681.25
1/20/2022,5,9680.32,9417.49,1904.72,83.28,21085.80
1/20/2022,6,10373.05,10034.58,1978.98,92.33,22478.95
1/20/2022,7,11497.12,11036.43,2219.73,102.63,24855.91
1/20/2022,8,12291.46,11395.58,2306.51,101.63,26095.18
1/20/2022,9,11998.82,11379.15,2286.69,88.21,25752.86
1/20/2022,10,11154.78,11319.25,2123.40,74.95,24672.38
1/20/2022,11,10555.71,10873.31,1832.29,65.59,23326.90
1/20/2022,12,9734.66,10704.48,1762.66,58.30,22260.11
1/20/2022,13,9446.91,10779.34,1712.52,54.38,21993.14
1/20/2022,14,9473.41,10750.04,1741.61,52.06,22017.12
1/20/2022,15,9697.31,10916.99,1868.27,51.34,22533.90
1/20/2022,16,10316.77,10933.35,2024.51,52.65,23327.27
1/20/2022,17,11239.47,11360.77,2299.54,58.06,24957.84
1/20/2022,18,12343.57,12029.85,2553.83,68.90,26996.14
1/20/2022,19,12622.05,12141.50,2593.17,71.89,27428.61
1/20/2022,20,12342.21,11919.11,2516.80,73.50,26851.62
1/20/2022,21,12006.71,11657.90,2424.33,74.85,26163.79
1/20/2022,22,11564.54,11266.22,2304.47,74.98,25210.19
1/20/2022,23,10895.71,10625.88,2123.85,74.38,23719.81
1/20/2022,24,10213.33,10039.43,1974.81,74.56,22302.12
1/21/2022,1,9903.24,9588.69,1933.19,76.26,21501.39
1/21/2022,2,9620.86,9287.37,1864.37,78.27,20850.88
1/21/2022,3,9459.81,9143.61,1917.79,81.71,20602.93
1/21/2022,4,9446.80,9157.09,1903.26,85.19,20592.34
1/21/2022,5,9701.79,9459.48,1857.50,91.21,21109.98
1/21/2022,6,10328.04,9992.17,1984.98,99.56,22404.73
1/21/2022,7,11439.86,11001.29,2225.81,108.57,24775.52
1/21/2022,8,12254.50,11497.14,2326.25,111.28,26189.17
1/21/2022,9,11944.56,11380.15,2174.14,95.78,25594.63
1/21/2022,10,11319.68,11125.09,1944.81,82.54,24472.13
1/21/2022,11,10711.64,10952.14,1730.59,74.59,23468.95
1/21/2022,12,10207.61,10793.68,1733.40,70.57,22805.26
1/21/2022,13,9767.02,10773.65,1785.87,62.75,22389.30
1/21/2022,14,9743.32,10607.76,1819.45,58.58,22229.11
1/21/2022,15,9832.62,10802.64,1870.52,55.57,22561.35
1/21/2022,16,10342.75,10691.98,2016.52,58.96,23110.20
1/21/2022,17,11177.46,11107.07,2254.39,68.75,24607.66
1/21/2022,18,12139.39,11977.34,2532.27,77.45,26726.45
1/21/2022,19,12385.27,12045.87,2567.45,79.48,27078.08
1/21/2022,20,12085.77,11811.35,2485.83,81.16,26464.10
1/21/2022,21,11762.45,11564.91,2404.19,78.79,25810.33
1/21/2022,22,11382.43,11176.07,2296.98,74.68,24930.16
1/21/2022,23,10757.94,10593.39,2144.25,72.31,23567.88
1/21/2022,24,10137.91,10075.78,2004.89,73.57,22292.16
1/22/2022,1,9824.87,9628.21,1951.83,72.06,21476.96
1/22/2022,2,9517.96,9304.83,1891.12,72.27,20786.18
1/22/2022,3,9311.82,9086.65,1864.79,74.56,20337.81
1/22/2022,4,9221.76,8999.89,1835.36,76.32,20133.33
1/22/2022,5,9281.75,9023.80,1926.97,80.30,20312.82
1/22/2022,6,9523.84,9317.76,1885.23,86.84,20813.70
1/22/2022,7,9992.98,9682.20,1937.80,92.96,21705.93
1/22/2022,8,10336.72,9682.50,1931.63,92.60,22043.46
1/22/2022,9,10258.20,9675.74,1929.21,84.43,21947.59
1/22/2022,10,9726.61,9406.61,1668.48,74.86,20876.56
1/22/2022,11,9144.10,9214.50,1619.70,66.24,20044.53
1/22/2022,12,8481.43,8956.75,1497.82,59.14,18995.14
1/22/2022,13,8190.76,8806.90,1501.68,54.95,18554.30
1/22/2022,14,8230.70,8788.35,1497.27,53.15,18569.48
1/22/2022,15,8562.00,9065.78,1629.22,53.42,19310.42
1/22/2022,16,9258.06,9340.32,1782.45,55.58,20436.41
1/22/2022,17,10258.90,9986.43,2098.78,61.99,22406.10
1/22/2022,18,11384.72,10947.48,2377.27,72.93,24782.40
1/22/2022,19,11677.42,11183.85,2437.43,74.41,25373.11
1/22/2022,20,11432.17,11053.05,2383.32,74.60,24943.14
1/22/2022,21,11190.32,10862.23,2315.94,74.27,24442.75
1/22/2022,22,10898.92,10555.72,2232.92,73.24,23760.80
1/22/2022,23,10383.60,10113.17,2104.39,71.48,22672.63
1/22/2022,24,9843.25,9639.66,1972.30,69.72,21524.94
1/23/2022,1,9624.14,9273.56,1908.35,70.63,20876.68
1/23/2022,2,9346.88,8942.05,1838.94,72.08,20199.95
1/23/2022,3,9164.02,8720.95,1788.16,74.66,19747.79
1/23/2022,4,9104.23,8703.71,1760.08,78.13,19646.15
1/23/2022,5,9155.73,8711.81,1769.12,82.33,19719.00
1/23/2022,6,9403.42,8884.36,1803.07,88.67,20179.50
1/23/2022,7,9821.58,9097.44,1894.40,96.17,20909.59
1/23/2022,8,10188.28,9015.11,1894.47,96.91,21194.78
1/23/2022,9,9925.94,9105.61,1861.63,85.43,20978.60
1/23/2022,10,9240.22,8904.23,1683.89,75.64,19903.99
1/23/2022,11,8778.58,8710.23,1505.63,64.31,19058.75
1/23/2022,12,8379.75,8630.12,1415.16,57.66,18482.68
1/23/2022,13,8028.67,8635.22,1330.17,53.03,18047.09
1/23/2022,14,8030.83,8581.00,1410.57,50.28,18072.69
1/23/2022,15,8407.36,9056.59,1644.75,49.16,19157.86
1/23/2022,16,9180.49,9233.03,1920.15,51.06,20384.73
1/23/2022,17,10211.00,9997.83,2108.30,57.58,22374.70
1/23/2022,18,11503.37,10895.61,2401.04,67.55,24867.57
1/23/2022,19,11868.49,11189.81,2464.86,70.34,25593.51
1/23/2022,20,11741.37,10952.64,2419.91,72.42,25186.33
1/23/2022,21,11459.71,10705.51,2349.12,73.21,24587.54
1/23/2022,22,11097.52,10400.69,2245.61,73.46,23817.28
1/23/2022,23,10428.92,9856.16,2099.52,72.95,22457.55
1/23/2022,24,9754.24,9334.79,1946.86,73.17,21109.06
1/24/2022,1,9513.94,9074.97,1982.90,74.99,20646.80
1/24/2022,2,9321.11,8881.53,1980.52,76.85,20260.02
1/24/2022,3,9220.44,8771.02,1917.61,81.08,19990.15
1/24/2022,4,9381.75,8864.29,1879.26,84.76,20210.05
1/24/2022,5,9709.24,9218.57,1884.51,91.57,20903.90
1/24/2022,6,10433.61,9962.20,2029.48,101.22,22526.51
1/24/2022,7,11551.50,10991.28,2296.27,111.37,24950.42
1/24/2022,8,12402.73,11401.61,2430.29,110.43,26345.05
1/24/2022,9,12079.15,11355.75,2339.34,96.18,25870.41
1/24/2022,10,11190.57,11073.04,2051.10,81.52,24396.23
1/24/2022,11,10369.73,10727.79,1740.02,69.85,22907.39
1/24/2022,12,9832.87,10486.54,1659.09,61.34,22039.84
1/24/2022,13,9533.44,10556.04,1685.04,55.91,21830.43
1/24/2022,14,9501.65,10706.39,1736.23,52.41,21996.67
1/24/2022,15,9643.14,10835.59,1957.95,51.51,22488.20
1/24/2022,16,10177.01,10772.23,2140.44,53.19,23142.87
1/24/2022,17,11111.22,11179.55,2460.83,58.05,24809.65
1/24/2022,18,12307.52,11991.36,2594.73,68.79,26962.40
1/24/2022,19,12735.91,12183.28,2645.02,72.71,27636.92
1/24/2022,20,12468.69,11893.82,2565.52,73.84,27001.88
1/24/2022,21,12102.00,11587.10,2457.52,74.55,26221.18
1/24/2022,22,11617.25,11158.75,2326.25,74.85,25177.10
1/24/2022,23,10881.19,10532.97,2147.81,74.29,23636.27
1/24/2022,24,10210.77,10004.70,1997.59,75.07,22288.13
1/25/2022,1,9981.17,9490.71,1964.62,76.54,21513.04
1/25/2022,2,9733.24,9234.54,1882.13,79.02,20928.92
1/25/2022,3,9613.27,9108.71,1837.97,83.14,20643.08
1/25/2022,4,9686.52,9196.09,1826.15,87.38,20796.14
1/25/2022,5,9961.77,9542.76,1887.53,94.23,21486.30
1/25/2022,6,10625.73,10166.30,2053.22,104.37,22949.62
1/25/2022,7,11761.71,11201.85,2325.44,114.12,25403.12
1/25/2022,8,12584.54,11657.72,2409.90,110.27,26762.44
1/25/2022,9,12198.37,11546.30,2306.51,93.52,26144.69
1/25/2022,10,11385.41,11089.42,2111.08,81.25,24667.16
1/25/2022,11,10553.19,10641.96,1875.52,74.47,23145.14
1/25/2022,12,9788.70,10574.25,1818.72,67.25,22248.92
1/25/2022,13,9386.33,10620.81,1699.88,63.25,21770.27
1/25/2022,14,9228.43,10518.22,1737.21,60.85,21544.69
1/25/2022,15,9478.14,10778.93,1836.21,59.90,22153.18
1/25/2022,16,10056.45,10821.95,2053.52,61.77,22993.68
1/25/2022,17,11122.10,11141.32,2395.44,68.65,24727.50
1/25/2022,18,12397.00,12031.32,2623.67,80.50,27132.50
1/25/2022,19,12822.02,12305.60,2682.80,83.15,27893.58
1/25/2022,20,12579.66,12125.39,2597.10,82.64,27384.79
1/25/2022,21,12238.85,11869.82,2477.89,81.16,26667.71
1/25/2022,22,11803.55,11471.44,2354.79,79.37,25709.16
1/25/2022,23,11065.54,10848.99,2201.43,78.24,24194.21
1/25/2022,24,10386.06,10205.94,2058.88,77.59,22728.48
1/26/2022,1,10152.30,9851.45,2000.13,79.14,22083.02
1/26/2022,2,9948.92,9580.14,1941.92,81.67,21552.65
1/26/2022,3,9729.15,9435.14,1990.23,85.53,21240.05
1/26/2022,4,9745.49,9428.09,1950.78,90.62,21214.98
1/26/2022,5,10036.65,9729.84,1955.82,98.17,21820.47
1/26/2022,6,10751.67,10272.72,2093.21,108.82,23226.42
1/26/2022,7,11810.79,11245.27,2340.42,120.06,25516.54
1/26/2022,8,12569.44,11600.53,2422.12,119.14,26711.23
1/26/2022,9,12145.47,11513.53,2248.45,102.96,26010.41
1/26/2022,10,11268.86,11072.84,1961.76,88.09,24391.54
1/26/2022,11,10450.46,10910.40,1770.40,75.30,23206.55
1/26/2022,12,9809.42,10686.20,1763.31,66.68,22325.61
1/26/2022,13,9492.01,10695.36,1806.51,61.83,22055.71
1/26/2022,14,9498.71,10870.28,1853.74,57.68,22280.41
1/26/2022,15,9775.66,11084.94,1918.27,56.74,22835.61
1/26/2022,16,10241.54,11112.73,2144.35,58.08,23556.72
1/26/2022,17,11371.63,11296.33,2395.13,64.33,25127.42
1/26/2022,18,12448.01,12076.10,2602.37,77.61,27204.08
1/26/2022,19,12872.78,12353.55,2648.65,83.28,27958.27
1/26/2022,20,12599.30,12122.57,2570.69,86.89,27379.44
1/26/2022,21,12255.80,11907.65,2476.76,89.21,26729.42
1/26/2022,22,11840.44,11530.38,2343.65,89.31,25803.78
1/26/2022,23,11107.47,10875.81,2157.96,88.33,24229.58
1/26/2022,24,10413.33,10280.06,2006.37,88.52,22788.29
1/27/2022,1,10206.53,9894.00,1964.78,90.36,22155.67
1/27/2022,2,10015.22,9787.66,1900.55,93.15,21796.58
1/27/2022,3,9819.56,9532.98,1864.18,97.87,21314.59
1/27/2022,4,9884.72,9616.06,1856.52,101.97,21459.27
1/27/2022,5,10186.72,9814.50,1923.01,108.59,22032.82
1/27/2022,6,10792.97,10425.15,2052.63,118.25,23389.01
1/27/2022,7,11846.46,11410.40,2316.28,128.40,25701.54
1/27/2022,8,12601.96,11692.84,2418.42,126.19,26839.41
1/27/2022,9,12158.49,11583.54,2259.63,108.64,26110.30
1/27/2022,10,11176.65,11098.12,1908.98,92.77,24276.52
1/27/2022,11,10475.12,10653.38,1690.08,78.61,22897.19
1/27/2022,12,9876.17,10351.92,1607.27,68.38,21903.74
1/27/2022,13,9574.57,10527.35,1596.69,60.87,21759.48
1/27/2022,14,9609.95,10693.69,1806.70,57.29,22167.62
1/27/2022,15,9892.41,10925.93,1912.12,56.14,22786.60
1/27/2022,16,10437.63,11087.34,2140.73,56.66,23722.34
1/27/2022,17,11365.52,11261.68,2278.43,61.11,24966.74
1/27/2022,18,12497.57,12048.49,2568.11,73.35,27187.53
1/27/2022,19,12915.97,12278.93,2634.51,77.67,27907.08
1/27/2022,20,12590.12,12099.94,2573.42,79.87,27343.35
1/27/2022,21,12214.31,11879.77,2485.79,80.66,26660.52
1/27/2022,22,11821.97,11476.61,2366.56,80.79,25745.93
1/27/2022,23,11093.22,10854.97,2187.34,79.76,24215.29
1/27/2022,24,10421.10,10274.10,2109.51,79.66,22884.39
1/28/2022,1,10297.63,9854.37,2073.12,81.31,22306.43
1/28/2022,2,10052.32,9711.78,1933.67,84.30,21782.07
1/28/2022,3,9959.46,9556.79,1873.68,88.67,21478.60
1/28/2022,4,9955.83,9589.51,1866.27,93.18,21504.79
1/28/2022,5,10206.81,9763.23,1914.89,100.40,21985.32
1/28/2022,6,10836.86,10346.16,2085.81,110.31,23379.15
1/28/2022,7,11987.97,11283.94,2307.73,120.81,25700.45
1/28/2022,8,12671.90,11449.24,2401.21,119.76,26642.11
1/28/2022,9,12182.97,11558.23,2305.61,102.28,26149.09
1/28/2022,10,11454.70,11408.02,2142.67,85.80,25091.19
1/28/2022,11,10929.04,10958.31,2009.35,72.83,23969.53
1/28/2022,12,10249.73,10827.14,2021.97,63.16,23162.00
1/28/2022,13,9914.01,10812.54,1812.69,57.39,22596.62
1/28/2022,14,9815.82,10763.11,1915.00,53.56,22547.49
1/28/2022,15,9990.37,10793.52,1970.56,52.98,22807.43
1/28/2022,16,10275.36,10725.50,2209.33,57.24,23267.42
1/28/2022,17,11131.25,11117.58,2407.10,64.65,24720.59
1/28/2022,18,12241.86,11870.29,2596.15,75.81,26784.12
1/28/2022,19,12524.00,12113.59,2589.59,80.95,27308.13
1/28/2022,20,12292.25,11828.79,2485.56,83.75,26690.36
1/28/2022,21,12027.13,11616.59,2408.42,86.03,26138.17
1/28/2022,22,11698.00,11319.19,2316.38,86.95,25420.51
1/28/2022,23,11092.54,10801.32,2172.88,87.16,24153.89
1/28/2022,24,10487.45,10340.19,2032.64,88.01,22948.26
1/29/2022,1,10201.52,9807.84,1974.10,90.07,22073.54
1/29/2022,2,9892.87,9537.23,1904.72,93.22,21428.03
1/29/2022,3,9649.23,9277.69,1863.66,96.67,20887.25
1/29/2022,4,9607.20,9194.74,1929.62,98.78,20830.34
1/29/2022,5,9732.89,9258.56,1841.44,104.34,20937.23
1/29/2022,6,10006.79,9589.25,1905.46,111.18,21612.68
1/29/2022,7,10566.43,10017.47,1994.54,118.83,22697.27
1/29/2022,8,11023.53,10188.22,2059.35,117.01,23388.11
1/29/2022,9,11011.39,10549.25,2170.35,101.90,23832.90
1/29/2022,10,10594.92,10735.80,2105.14,85.81,23521.67
1/29/2022,11,9950.93,10755.25,2069.13,73.77,22849.08
1/29/2022,12,9341.42,10595.67,2049.65,62.34,22049.08
1/29/2022,13,8789.28,10475.11,1947.93,56.68,21269.00
1/29/2022,14,8614.63,10277.59,1979.66,54.86,20926.74
1/29/2022,15,8775.12,10107.28,2147.45,56.42,21086.27
1/29/2022,16,9415.65,10443.52,2054.89,59.97,21974.03
1/29/2022,17,10328.83,10401.98,2244.82,65.24,23040.87
1/29/2022,18,11464.39,11044.66,2382.04,73.61,24964.70
1/29/2022,19,11963.30,11337.70,2480.82,76.22,25858.03
1/29/2022,20,11865.93,11185.30,2437.41,77.46,25566.10
1/29/2022,21,11678.08,10999.66,2365.13,78.39,25121.26
1/29/2022,22,11394.93,10778.34,2288.94,78.69,24540.89
1/29/2022,23,10883.45,10341.57,2162.15,77.74,23464.92
1/29/2022,24,10296.10,9894.09,2027.07,78.15,22295.40
1/30/2022,1,10203.48,9404.25,1966.44,80.25,21654.41
1/30/2022,2,9814.91,9318.89,1904.30,83.36,21121.45
1/30/2022,3,9716.49,9075.58,1843.20,87.49,20722.77
1/30/2022,4,9562.32,9007.69,1821.03,92.18,20483.23
1/30/2022,5,9662.87,9050.26,1848.74,97.89,20659.76
1/30/2022,6,9866.91,9213.65,1884.39,105.80,21070.75
1/30/2022,7,10236.27,9373.77,1976.21,114.79,21701.04
1/30/2022,8,10538.14,9350.33,1971.13,113.76,21973.36
1/30/2022,9,10205.65,9035.13,1865.17,99.71,21205.67
1/30/2022,10,9563.85,8743.89,1642.86,85.36,20035.96
1/30/2022,11,8806.72,8465.30,1451.46,70.89,18794.37
1/30/2022,12,8451.73,8267.46,1330.81,60.86,18110.87
1/30/2022,13,8157.40,8379.83,1353.43,54.53,17945.18
1/30/2022,14,8185.01,8448.77,1478.08,50.98,18162.83
1/30/2022,15,8503.50,8664.69,1598.19,49.77,18816.14
1/30/2022,16,9149.54,9107.14,1794.14,51.63,20102.45
1/30/2022,17,10243.88,9738.69,2088.70,56.23,22127.51
1/30/2022,18,11554.36,10598.56,2401.35,67.52,24621.79
1/30/2022,19,11919.75,10959.39,2484.51,72.25,25435.90
1/30/2022,20,11936.04,10963.87,2450.23,76.08,25426.22
1/30/2022,21,11713.17,10777.76,2370.67,78.75,24940.36
1/30/2022,22,11354.44,10465.43,2259.47,79.71,24159.05
1/30/2022,23,10696.39,9972.82,2097.04,79.97,22846.23
1/30/2022,24,10029.04,9505.03,1964.95,80.48,21579.52
1/31/2022,1,9813.33,9226.82,2059.90,83.50,21183.55
1/31/2022,2,9630.00,9074.27,2013.12,86.93,20804.32
1/31/2022,3,9501.96,9002.20,1990.82,91.21,20586.19
1/31/2022,4,9531.69,9093.15,1932.49,96.09,20653.41
1/31/2022,5,9852.10,9410.22,1952.67,103.57,21318.56
1/31/2022,6,10533.53,10102.30,2084.00,113.54,22833.37
1/31/2022,7,11756.54,11189.43,2338.26,122.69,25406.92
1/31/2022,8,12605.86,11701.07,2393.89,123.24,26824.06
1/31/2022,9,12401.54,11805.84,2340.26,115.31,26662.95
1/31/2022,10,11707.77,11729.54,2218.83,101.16,25757.29
1/31/2022,11,11062.43,11654.71,2183.14,86.78,24987.06
1/31/2022,12,10573.55,11869.40,1985.94,76.07,24504.96
1/31/2022,13,10569.02,11579.43,1914.02,69.14,24131.62
1/31/2022,14,10849.87,11340.09,2152.38,66.88,24409.22
1/31/2022,15,11043.92,11206.44,2151.21,65.47,24467.03
1/31/2022,16,11302.81,11542.07,2277.75,70.99,25193.62
1/31/2022,17,11796.15,11572.31,2379.10,76.30,25823.86
1/31/2022,18,12752.79,12325.72,2720.76,83.54,27882.82
1/31/2022,19,13129.99,12500.22,2741.31,85.54,28457.06
1/31/2022,20,12899.16,12280.19,2662.08,84.88,27926.31
1/31/2022,21,12661.93,12000.42,2551.04,84.21,27297.61
1/31/2022,22,12176.02,11482.01,2444.72,81.70,26184.45
1/31/2022,23,11428.97,10828.30,2278.20,78.54,24614.00
1/31/2022,24,10762.33,10166.45,2062.10,75.72,23066.60
2/1/2022,1,10354.18,9809.47,1988.83,74.72,22227.21
2/1/2022,2,9975.99,9470.79,1909.54,74.44,21430.76
2/1/2022,3,9854.35,9289.56,1983.91,75.92,21203.73
2/1/2022,4,9880.62,9187.53,1941.82,77.92,21087.89
2/1/2022,5,10100.06,9545.90,1995.32,83.30,21724.58
2/1/2022,6,10748.57,9961.35,2099.09,92.74,22901.75
2/1/2022,7,11806.38,10770.21,2235.82,103.30,24915.71
2/1/2022,8,12522.14,11270.87,2293.85,103.84,26190.70
2/1/2022,9,12089.79,11448.48,2328.40,90.89,25957.56
2/1/2022,10,11248.21,11292.53,2070.40,79.31,24690.45
2/1/2022,11,10474.76,11396.83,1983.32,70.81,23925.72
2/1/2022,12,9884.30,11043.58,2007.77,63.82,22999.46
2/1/2022,13,9475.85,10840.91,2151.39,58.08,22526.23
2/1/2022,14,9341.18,10674.13,2161.55,53.35,22230.21
2/1/2022,15,9475.27,10626.60,2228.93,59.25,22390.05
2/1/2022,16,10024.79,10590.00,2259.39,62.82,22937.01
2/1/2022,17,11196.71,10947.70,2422.45,68.92,24635.78
2/1/2022,18,12498.76,11890.76,2591.57,81.93,27063.02
2/1/2022,19,13063.18,12254.59,2675.12,89.03,28081.93
2/1/2022,20,12808.66,12086.91,2602.44,91.09,27589.10
2/1/2022,21,12466.09,11873.51,2513.31,89.92,26942.83
2/1/2022,22,12012.34,11544.11,2373.12,88.79,26018.35
2/1/2022,23,11294.77,10966.71,2227.57,86.68,24575.73
2/1/2022,24,10638.77,10383.40,2094.19,85.48,23201.84
2/2/2022,1,10178.96,9957.34,1983.42,86.42,22206.14
2/2/2022,2,9985.41,9563.89,2002.52,89.09,21640.91
2/2/2022,3,9739.11,9465.25,1988.16,91.52,21284.04
2/2/2022,4,9696.84,9499.97,1960.73,95.59,21253.13
2/2/2022,5,9957.17,9612.30,1987.23,101.61,21658.31
2/2/2022,6,10690.09,10260.46,2071.84,110.14,23132.54
2/2/2022,7,11823.07,11263.42,2321.39,119.63,25527.50
2/2/2022,8,12449.59,11556.32,2403.06,116.98,26525.95
2/2/2022,9,11750.00,11428.32,2315.86,106.82,25601.00
2/2/2022,10,10725.26,11107.65,2150.00,100.85,24083.77
2/2/2022,11,9996.83,10865.77,1872.55,93.53,22828.69
2/2/2022,12,9473.80,10342.89,1681.01,86.80,21584.50
2/2/2022,13,9149.90,10513.91,1623.64,82.40,21369.84
2/2/2022,14,9171.60,10582.30,1626.45,78.84,21459.19
2/2/2022,15,9602.18,10629.84,1759.82,78.78,22070.62
2/2/2022,16,10074.25,10583.10,1912.10,82.61,22652.09
2/2/2022,17,11091.88,10882.77,2232.19,91.21,24298.05
2/2/2022,18,12346.12,11896.73,2539.13,103.96,26885.95
2/2/2022,19,12945.09,12310.35,2659.83,105.68,28020.94
2/2/2022,20,12709.10,12226.59,2599.43,103.48,27638.60
2/2/2022,21,12414.63,12000.87,2510.02,101.36,27026.89
2/2/2022,22,11935.87,11624.56,2391.47,98.36,26050.26
2/2/2022,23,11198.46,10975.58,2229.41,93.93,24497.38
2/2/2022,24,10544.40,10322.09,2067.28,91.35,23025.12
2/3/2022,1,10314.19,9976.66,2071.51,91.10,22453.47
2/3/2022,2,10104.26,9780.71,1943.13,92.50,21920.60
2/3/2022,3,9954.61,9637.16,1919.43,95.39,21606.59
2/3/2022,4,9954.09,9684.47,1926.93,98.98,21664.47
2/3/2022,5,10268.14,9779.77,1981.87,106.26,22136.04
2/3/2022,6,10947.36,10415.95,2150.86,116.86,23631.03
2/3/2022,7,12073.87,11470.46,2411.75,127.75,26083.83
2/3/2022,8,12675.52,11732.30,2491.57,124.35,27023.73
2/3/2022,9,11944.40,11464.81,2398.24,107.71,25915.17
2/3/2022,10,11061.50,10992.67,2064.32,93.46,24211.95
2/3/2022,11,10451.01,10843.70,1813.74,81.16,23189.61
2/3/2022,12,10047.58,10205.02,1799.11,72.48,22124.20
2/3/2022,13,9809.47,10391.80,1749.75,66.10,22017.12
2/3/2022,14,9857.03,10492.42,1649.07,61.79,22060.31
2/3/2022,15,10038.96,10612.26,1756.23,59.80,22467.25
2/3/2022,16,10293.78,10679.26,1940.06,61.39,22974.50
2/3/2022,17,11202.14,10829.23,2236.47,67.30,24335.14
2/3/2022,18,12344.26,11769.74,2526.77,80.68,26721.45
2/3/2022,19,12830.60,12187.34,2653.63,86.76,27758.33
2/3/2022,20,12640.76,12065.62,2603.80,87.95,27398.13
2/3/2022,21,12343.06,11837.68,2532.92,90.02,26803.67
2/3/2022,22,11893.39,11488.57,2410.22,90.04,25882.22
2/3/2022,23,11197.66,10870.64,2221.95,88.54,24378.80
2/3/2022,24,10638.15,10260.93,2053.39,87.64,23040.12
2/4/2022,1,10272.16,9912.64,2020.71,88.49,22294.01
2/4/2022,2,9958.65,9621.22,2056.64,91.08,21727.60
2/4/2022,3,9808.46,9547.18,2045.76,94.85,21496.25
2/4/2022,4,9917.63,9462.03,2089.88,99.28,21568.82
2/4/2022,5,10068.43,9728.77,2058.53,105.63,21961.35
2/4/2022,6,10766.77,10352.94,2084.27,115.11,23319.08
2/4/2022,7,11901.94,11204.67,2336.50,125.92,25569.03
2/4/2022,8,12476.42,11409.75,2402.06,122.69,26410.92
2/4/2022,9,11870.02,11280.00,2333.93,105.99,25589.94
2/4/2022,10,10976.74,10747.79,2032.97,90.40,23847.90
2/4/2022,11,10276.72,10509.84,1798.56,76.97,22662.09
2/4/2022,12,9616.63,10351.46,1696.19,68.98,21733.26
2/4/2022,13,9283.13,10241.77,1660.11,64.86,21249.87
2/4/2022,14,9292.97,10249.40,1580.15,63.82,21186.33
2/4/2022,15,9598.86,10358.62,1669.78,56.41,21683.67
2/4/2022,16,10097.33,10407.92,1921.20,56.43,22482.87
2/4/2022,17,10887.54,10657.20,2226.22,61.31,23832.27
2/4/2022,18,12069.54,11474.80,2467.37,73.71,26085.42
2/4/2022,19,12511.47,11813.54,2545.38,80.67,26951.06
2/4/2022,20,12319.52,11764.10,2492.27,84.22,26660.11
2/4/2022,21,12020.07,11464.32,2427.37,87.63,25999.39
2/4/2022,22,11654.14,11236.97,2339.07,89.34,25319.52
2/4/2022,23,11071.82,10722.20,2191.37,89.77,24075.17
2/4/2022,24,10467.29,10221.01,2046.20,91.30,22825.82
2/5/2022,1,10124.06,9837.01,1994.83,93.44,22049.34
2/5/2022,2,9830.38,9524.33,1925.04,95.78,21375.53
2/5/2022,3,9715.19,9318.59,1876.90,100.07,21010.75
